transaction_id,account_id,amount,currency,date,description
t006141,1382,-4400.73,USD,2024-06-09,Refund #6141
t006142,5493,-3157.53,MXN,2025-02-21,Transfer #6142
t006143,4904,-3968.42,BRL,2025-07-08,Invoice #6143
t006144,9141,4324.0,EUR,2024-01-19,Payment #6144
t006145,3684,-2159.67,BRL,2024-01-02,Adjustment #6145
t006146,4476,9111.28,USD,2024-10-18,Invoice #6146
t006147,8529,-4269.05,GBP,2025-09-06,Transfer #6147
t006148,7430,12560.22,USD,2025-07-23,Invoice #6148
t006149,1079,11794.31,GBP,2023-11-09,Transfer #6149
t006150,5575,7985.34,CNY,2024-01-31,Invoice #6150
t006151,4727,11201.28,AUD,2025-01-18,Charge #6151
t006152,9054,6896.34,JPY,2025-02-08,Charge #6152
t006153,9935,3129.66,EUR,2024-07-21,Payment #6153
t006154,5810,7633.76,EUR,2025-05-07,Transfer #6154
t006155,10201,10108.08,CHF,2023-03-14,Charge #6155
t006156,8231,3975.05,JPY,2025-06-14,Refund #6156
t006157,9678,3469.05,AUD,2025-01-31,Charge #6157
t006158,5904,4167.17,CNY,2024-01-03,Refund #6158
t006159,3254,6211.04,GBP,2024-06-27,Charge #6159
t006160,9818,12035.59,CNY,2025-01-13,Payment #6160
t006161,7530,3646.8,EUR,2025-12-03,Charge #6161
t006162,4405,3155.94,CAD,2025-08-14,Charge #6162
t006163,9689,4832.65,JPY,2023-05-20,Refund #6163
t006164,5664,8994.74,AUD,2025-09-20,Charge #6164
t006165,5925,6123.64,MXN,2024-02-08,Adjustment #6165
t006166,8304,11473.4,CAD,2023-02-07,Invoice #6166
t006167,2103,8096.85,AUD,2024-01-02,Charge #6167
t006168,8971,16841.81,MXN,2023-04-23,Charge #6168
t006169,9837,7637.91,CHF,2025-02-21,Charge #6169
t006170,5633,13260.66,EUR,2023-01-19,Refund #6170
t006171,1499,11616.98,BRL,2025-08-21,Adjustment #6171
t006172,5851,5086.0,EUR,2023-05-23,Charge #6172
t006173,4429,1546.67,MXN,2024-11-07,Payment #6173
t006174,9705,13030.76,BRL,2023-08-21,Refund #6174
t006175,4813,-2852.69,CAD,2024-08-23,Payment #6175
t006176,4825,12807.32,EUR,2025-10-24,Transfer #6176
t006177,8935,10588.16,CHF,2025-05-30,Transfer #6177
t006178,9340,5680.22,CAD,2024-06-03,Charge #6178
t006179,7716,15194.28,CAD,2025-10-09,Payment #6179
t006180,6734,9166.82,CNY,2025-04-29,Charge #6180
t006181,1607,-2324.57,BRL,2025-01-26,Transfer #6181
t006182,3703,-400.58,JPY,2023-06-09,Transfer #6182
t006183,3191,1574.07,MXN,2025-02-05,Refund #6183
t006184,3527,12206.99,CNY,2025-01-09,Transfer #6184
t006185,8968,9030.88,GBP,2024-10-11,Payment #6185
t006186,7216,8574.94,EUR,2023-01-12,Invoice #6186
t006187,3607,14952.77,AUD,2023-09-12,Payment #6187
t006188,4512,11312.75,CHF,2023-04-13,Payment #6188
t006189,3345,-2943.41,JPY,2025-11-28,Payment #6189
t006190,1523,12995.41,CHF,2024-06-04,Charge #6190
t006191,6162,15388.53,BRL,2025-01-07,Charge #6191
t006192,8961,1164.98,GBP,2023-11-03,Adjustment #6192
t006193,3957,722.24,CNY,2023-05-20,Invoice #6193
t006194,3088,19856.25,CAD,2024-05-08,Charge #6194
t006195,7394,9503.69,JPY,2025-11-25,Invoice #6195
t006196,6871,9690.55,USD,2025-12-09,Refund #6196
t006197,7391,10010.57,AUD,2024-02-27,Invoice #6197
t006198,10464,19512.41,AUD,2024-10-08,Adjustment #6198
t006199,5471,13923.7,MXN,2023-10-18,Charge #6199
t006200,2754,17517.75,USDX,2025-08-12,Payment #6200
t006201,3354,1485.52,JPY,2025-03-14,Adjustment #6201
t006202,9606,1915.29,CNY,2023-03-01,Adjustment #6202
t006203,2005,4490.05,USD,2024-08-31,Charge #6203
t006204,9593,-39.08,USD,2025-05-03,Invoice #6204
t006205,7975,2275.37,BRL,2025-10-25,Adjustment #6205
t006206,10277,9756.36,AUD,2023-12-30,Refund #6206
t006207,5390,13978.63,MXN,2024-05-11,Payment #6207
t006208,3332,13196.79,JPY,2023-10-14,Transfer #6208
t006209,1703,9480.48,EUR,2025-07-28,Refund #6209
t006210,10600,1141.67,CNY,2023-04-01,Adjustment #6210
t006211,9449,-2698.8,CAD,2023-10-21,Invoice #6211
t006212,1624,-458.27,CAD,2024-11-29,Transfer #6212
t006213,2579,19693.04,CHF,2024-12-25,Payment #6213
t006214,4445,4582.05,JPY,2023-03-07,Refund #6214
t006215,5763,16005.43,MXN,2024-11-10,Invoice #6215
t006216,4768,7213.87,USD,2025-07-14,"Weird ""quoted"", comma, desc"
t006217,8801,4294.73,CNY,2023-04-21,Payment #6217
t006218,4370,-602.37,MXN,2023-02-24,Charge #6218
t006219,4964,2173.48,AUD,2025-11-09,Transfer #6219
t006220,5702,995.85,MXN,2025-08-15,Refund #6220
t006221,9716,2739.42,JPY,2024-03-24,Payment #6221
t006222,2014,15426.01,GBP,2023-10-15,Invoice #6222
t006223,4801,8618.97,BRL,2024-06-11,Invoice #6223
t006224,8317,12881.26,AUD,2024-04-28,Payment #6224
t006225,6825,8699.54,CHF,2023-12-23,Payment #6225
t006226,7928,17136.22,JPY,2024-11-29,Adjustment #6226
t006227,7875,8638.18,EUR,2024-07-09,Invoice #6227
t006228,2527,17788.3,CAD,2023-11-02,Refund #6228
t006229,6992,18551.44,CHF,2025-11-30,Invoice #6229
t006230,3760,12233.04,USD,2025-09-04,Adjustment #6230
t006231,2958,1680.87,EUR,2024-11-06,Charge #6231
t006232,1340,11574.51,AUD,2023-04-30,Charge #6232
t006233,9163,15790.35,EUR,2024-09-06,Refund #6233
t006234,6629,2511.1,AUD,2024-10-29,Transfer #6234
t006235,10872,19094.17,CAD,2023-07-31,Invoice #6235
t006236,2806,4346.59,MXN,2025-12-14,Charge #6236
t006237,4456,-2072.09,USD,2023-09-25,Refund #6237
t006238,3578,4680.1,JPY,2024-10-11,Adjustment #6238
t006239,8033,17150.93,CNY,2024-07-26,Charge #6239
t006240,9657,2167.84,CHF,2024-03-13,Transfer #6240
t006241,2631,15186.38,CNY,2023-01-30,Invoice #6241
t006242,6673,8869.73,BRL,2025-10-28,Transfer #6242
t006243,8803,-1618.97,GBP,2024-01-19,Transfer #6243
t006244,8759,3749.32,EUR,2025-10-02,Transfer #6244
t006245,2163,10148.51,MXN,2024-09-18,Invoice #6245
t006246,2810,13647.53,EUR,2024-04-26,Adjustment #6246
t006247,8191,15352.4,CHF,2023-03-05,Charge #6247
t006248,5087,5867.48,MXN,2024-09-21,Adjustment #6248
t006249,9088,-3953.59,CNY,2024-10-02,Adjustment #6249
t006250,1044,13203.71,CAD,2025-04-08,Transfer #6250
t006251,5377,515.74,GBP,2024-12-08,Charge #6251
t006252,3352,-277.34,BRL,2023-02-24,Invoice #6252
t006253,2199,17242.66,CAD,2025-11-07,Charge #6253
t006254,1088,12161.81,USD,2023-03-24,Adjustment #6254
t006255,3294,-530.47,USD,2025-01-05,Invoice #6255
t006256,3151,13745.0,USD,2024-04-26,Adjustment #6256
t006257,6888,4587.03,USD,2025-12-19,Adjustment #6257
t006258,9657,-4242.0,MXN,2025-02-23,Payment #6258
t006259,8324,-2086.6,USD,2023-07-08,Refund #6259
t006260,8704,16583.26,EUR,2024-06-23,Charge #6260
t006261,6775,17423.19,CNY,2023-07-24,Payment #6261
t006262,8981,-213.65,USD,2025-03-14,Charge #6262
t006263,6312,-3542.79,MXN,2025-11-20,Adjustment #6263
t006264,9236,4126.66,MXN,2023-03-21,Invoice #6264
t006265,8617,18703.74,GBP,2023-09-06,Charge #6265
t006266,1326,965.61,BRL,2023-04-19,Invoice #6266
t006267,6004,17492.75,BRL,2023-02-01,Charge #6267
t006268,4265,-1833.9,AUD,2023-05-05,Transfer #6268
t006269,6726,-1137.92,JPY,2023-06-30,Transfer #6269
t006270,8004,10210.42,JPY,2024-10-04,Charge #6270
t006271,5912,4539.79,MXN,2025-02-14,Charge #6271
t006272,7498,14331.24,JPY,2025-04-23,Adjustment #6272
t006273,2968,1951.32,CHF,2024-09-16,Payment #6273
t006274,1285,-4873.82,USD,2023-08-13,Invoice #6274
t006275,8268,1577.31,AUD,2025-11-11,Refund #6275
t006276,9014,13291.58,USD,2025-08-30,Invoice #6276
t006277,9318,15293.22,GBP,2024-01-05,Invoice #6277
t006278,6327,16177.02,CHF,2024-04-01,Invoice #6278
t006279,8879,5687.46,EUR,2023-10-17,Invoice #6279
t006280,4856,1714.27,USD,2023-08-25,Refund #6280
t006281,5522,-2034.79,AUD,2025-04-09,Refund #6281
t006282,8567,8475.04,MXN,2025-06-14,Payment #6282
t006283,1694,12457.84,USD,2023-03-15,Payment #6283
t006284,6759,9961.41,CAD,2025-12-20,Charge #6284
t006285,3666,11103.02,JPY,2025-10-20,Adjustment #6285
t006286,4912,10578.73,GBP,2024-09-09,Adjustment #6286
t006287,10469,-2868.95,USD,2023-09-20,Charge #6287
t006288,10648,11053.65,MXN,2024-04-06,Payment #6288
t006289,6244,19253.56,BRL,2024-12-19,Transfer #6289
t006290,9614,-3803.97,USD,2025-10-27,Charge #6290
t006291,7071,7456.91,BRL,2025-08-01,Refund #6291
t006292,2615,18673.32,GBP,2023-08-13,Adjustment #6292
t006293,4660,13384.96,CHF,2023-10-06,Invoice #6293
t006294,9048,-3644.5,CHF,2024-07-29,Refund #6294
t006295,5197,4704.06,BRL,2023-02-03,Payment #6295
t006296,4245,10775.33,CAD,2024-05-15,Adjustment #6296
t006297,7011,12872.75,JPY,2023-08-12,Adjustment #6297
t006298,6058,-575.85,GBP,2023-11-26,Charge #6298
t006299,5585,19770.16,AUD,2023-04-05,Payment #6299
t006300,8700,16545.0,,2030-01-01,Invoice #6300
t006301,8982,11527.62,CAD,2023-04-07,Charge #6301
t006302,6921,-185.19,USD,2024-12-09,Refund #6302
t006303,10257,7159.76,EUR,2025-08-26,Adjustment #6303
t006304,4817,-3024.65,USD,2025-12-29,Invoice #6304
t006305,7359,-874.29,AUD,2025-08-16,Refund #6305
t006306,7856,16232.89,CNY,2023-01-01,Charge #6306
t006307,1362,2516.93,CHF,2025-06-07,Adjustment #6307
t006308,7361,-4732.87,BRL,2025-02-25,Charge #6308
t006309,2644,-2876.41,CHF,2024-01-18,Adjustment #6309
t006310,10457,-1758.42,CAD,2023-02-05,Charge #6310
t006311,6132,7566.57,JPY,2024-03-25,Refund #6311
t006312,10210,15222.27,USD,2025-10-06,Refund #6312
t006313,4658,19715.9,MXN,2024-02-10,Payment #6313
t006314,5291,9456.33,EUR,2025-10-24,Transfer #6314
t006315,10696,5201.56,CNY,2023-07-13,Adjustment #6315
t006316,7624,-1998.07,AUD,2024-10-16,Transfer #6316
t006317,7467,8636.77,GBP,2024-05-27,Refund #6317
t006318,5504,14964.66,MXN,2024-07-26,Transfer #6318
t006319,3779,-686.42,MXN,2023-11-10,Refund #6319
t006320,6622,8217.72,GBP,2023-04-22,Payment #6320
t006321,4247,14993.99,BRL,2025-12-31,Payment #6321
t006322,10041,14427.42,BRL,2025-04-10,Transfer #6322
t006323,5025,1349.01,JPY,2023-07-18,Transfer #6323
t006324,1643,7673.93,BRL,2024-04-21,Refund #6324
t006325,10135,17870.47,GBP,2023-06-24,Adjustment #6325
t006326,4055,6016.31,EUR,2025-07-16,Charge #6326
t006327,9292,14584.99,JPY,2023-04-07,Charge #6327
t006328,10551,15882.98,GBP,2023-10-09,Adjustment #6328
t006329,2295,18471.65,CAD,2025-03-01,Transfer #6329
t006330,8764,-2849.34,AUD,2025-07-14,Transfer #6330
t006331,2537,-2019.85,GBP,2024-08-05,Payment #6331
t006332,3860,-3668.25,AUD,2024-03-24,Charge #6332
t006333,2083,7452.65,BRL,2025-07-20,Refund #6333
t006334,2729,6843.13,CNY,2023-05-16,Adjustment #6334
t006335,5457,10970.91,USD,2023-02-06,Payment #6335
t006336,1464,13791.64,CAD,2024-04-11,Invoice #6336
t006337,1967,15837.88,EUR,2023-08-29,Refund #6337
t006338,9972,9719.21,JPY,2023-01-17,Payment #6338
t006339,2535,13166.03,GBP,2023-11-28,Payment #6339
t006340,6821,11512.53,CHF,2023-06-09,Adjustment #6340
t006341,3458,6651.77,AUD,2023-10-29,Refund #6341
t006342,5729,1245.12,AUD,2025-05-11,Refund #6342
t006343,6281,4435.45,CHF,2024-09-27,Charge #6343
t006344,10190,9335.24,CAD,2025-02-03,Transfer #6344
t006345,9935,13608.78,GBP,2024-02-27,Charge #6345
t006346,6379,10525.95,AUD,2024-09-25,Charge #6346
t006347,1730,18261.85,CNY,2023-08-02,Refund #6347
t006348,9444,6534.65,CAD,2024-01-15,Transfer #6348
t006349,10978,13846.99,CHF,2024-04-04,Invoice #6349
t006350,9556,17200.06,MXN,2024-12-12,Charge #6350
t006351,2988,9164.09,CHF,2025-02-14,Adjustment #6351
t006352,2155,-1609.6,MXN,2025-04-22,Transfer #6352
t006353,10508,-2045.5,CNY,2023-11-20,Transfer #6353
t006354,8497,16732.31,USD,2025-10-25,Transfer #6354
t006355,7953,12400.77,MXN,2024-12-28,Charge #6355
t006356,5857,18158.08,MXN,2025-01-30,Adjustment #6356
t006357,8372,6057.9,BRL,2025-08-08,Charge #6357
t006358,8106,7059.98,CHF,2023-02-02,Payment #6358
t006359,8576,2952.58,MXN,2025-12-10,Invoice #6359
t006360,4149,11391.4,GBP,2025-08-30,Invoice #6360
t006361,4670,9148.3,JPY,2025-08-15,Refund #6361
t006362,2530,18164.88,EUR,2025-06-07,Charge #6362
t006363,10215,7502.73,BRL,2025-07-08,Payment #6363
t006364,8320,1147.11,CHF,2025-01-23,Refund #6364
t006365,7597,-4924.48,BRL,2023-11-15,Payment #6365
t006366,8536,19874.78,GBP,2023-10-05,Payment #6366
t006367,5073,446.37,BRL,2025-11-18,Charge #6367
t006368,10183,9594.69,CHF,2025-12-11,Payment #6368
t006369,3694,19579.59,EUR,2024-12-10,Refund #6369
t006370,9191,4958.77,GBP,2023-04-23,Adjustment #6370
t006371,9563,8436.99,AUD,2023-03-07,Charge #6371
t006372,10806,13297.96,CAD,2023-01-21,Charge #6372
t006373,3088,-289.42,CAD,2024-12-09,Transfer #6373
t006374,5621,621.2,JPY,2024-08-24,Adjustment #6374
t006375,2291,9074.01,AUD,2024-09-27,Charge #6375
t006376,1051,10954.13,JPY,2025-03-24,Charge #6376
t006377,3033,-2204.94,AUD,2023-11-21,Refund #6377
t006378,10989,8210.78,BRL,2025-02-11,Invoice #6378
t006379,5196,50.99,BRL,2023-04-07,Adjustment #6379
t006380,5107,-2390.77,EUR,2025-03-13,Charge #6380
t006381,3925,1649.92,CHF,2025-02-16,Invoice #6381
t006382,10170,11618.22,USD,2023-06-20,Transfer #6382
t006383,5041,-1433.07,CAD,2025-02-01,Charge #6383
t006384,7945,6220.53,CAD,2023-06-06,Adjustment #6384
t006385,8621,-2030.78,CAD,2023-01-15,Refund #6385
t006386,6466,12895.3,CNY,2023-11-22,Transfer #6386
t006387,1739,6908.15,CAD,2025-11-22,Adjustment #6387
t006388,10017,18343.38,USD,2023-11-03,Invoice #6388
t006389,2291,1057.36,CHF,2025-03-25,Payment #6389
t006390,6132,-4126.33,JPY,2025-02-27,Payment #6390
t006391,2473,6842.04,JPY,2023-07-04,Charge #6391
t006392,5207,17782.23,JPY,2025-04-14,Refund #6392
t006393,6968,2500.81,CAD,2024-01-11,Invoice #6393
t006394,4383,18340.12,BRL,2025-01-15,Adjustment #6394
t006395,2229,5375.75,JPY,2023-06-28,Refund #6395
t006396,7729,5154.34,USD,2024-02-07,Charge #6396
t006397,4274,817.37,MXN,2024-09-22,Adjustment #6397
t006398,7548,3319.35,USD,2025-07-03,Refund #6398
t006399,5292,219.81,EUR,2024-10-11,Transfer #6399
t006400,1024,-3392.47,CNY,2023-06-29,Charge #6400
t006401,6995,775.07,JPY,2025-08-02,Payment #6401
t006402,7437,11282.1,CNY,2025-05-24,Transfer #6402
t006403,8863,7136.12,CAD,2024-03-01,Refund #6403
t006404,2057,2723.45,BRL,2023-11-03,Refund #6404
t006405,5514,8688.93,MXN,2024-07-16,Adjustment #6405
t006406,2063,12126.92,BRL,2024-03-18,Refund #6406
t006407,1402,9268.51,JPY,2024-02-07,Refund #6407
t006408,2244,15836.74,JPY,2023-03-22,Charge #6408
t006409,4419,9964.34,CNY,2024-06-11,Transfer #6409
t006410,7620,4099.75,GBP,2023-10-24,Charge #6410
t006411,2406,-3770.86,JPY,2023-08-01,Invoice #6411
t006412,8034,14148.08,JPY,2024-04-27,Adjustment #6412
t006413,5347,13908.61,USD,2023-07-20,Adjustment #6413
t006414,3593,11177.79,BRL,2023-04-10,Adjustment #6414
t006415,2558,19845.5,GBP,2024-05-04,Adjustment #6415
t006416,3481,11470.38,MXN,2023-09-18,Refund #6416
t006417,10545,19918.56,EUR,2025-05-27,Refund #6417
t006418,9022,13669.7,CAD,2023-08-16,Transfer #6418
t006419,10954,-779.2,JPY,2023-08-10,Invoice #6419
t006420,9370,14232.52,GBP,2023-01-06,Payment #6420
t006421,8006,-670.29,GBP,2025-12-25,Payment #6421
t006422,9395,296.2,CNY,2023-12-15,Refund #6422
t006423,6965,-2101.55,AUD,2023-07-02,Charge #6423
t006424,8376,4999.52,CNY,2025-06-13,Payment #6424
t006425,9052,10504.25,CAD,2023-07-14,Charge #6425
t006426,3305,10323.49,EUR,2024-04-30,Invoice #6426
t006427,6346,9125.01,GBP,2024-03-05,Refund #6427
t006428,4380,-2942.05,BRL,2024-05-21,Refund #6428
t006429,8075,-810.78,CHF,2025-07-31,Transfer #6429
t006430,3250,12958.93,BRL,2023-02-15,Refund #6430
t006431,1460,9362.78,CAD,2024-06-29,Charge #6431
t006432,9134,-2748.56,MXN,2023-12-06,Adjustment #6432
t006433,10993,8456.49,CAD,2023-09-21,Refund #6433
t006434,5677,4654.14,EUR,2023-07-18,Charge #6434
t006435,4189,4384.87,CNY,2025-09-26,Payment #6435
t006436,4473,8079.62,JPY,2025-06-18,Invoice #6436
t006437,3319,19273.77,EUR,2024-03-21,Invoice #6437
t006438,3264,1305.02,MXN,2024-02-14,Charge #6438
t006439,10113,13126.01,MXN,2025-11-15,Transfer #6439
t006440,2288,-1035.97,JPY,2023-08-02,Refund #6440
t006441,6610,19980.22,CHF,2025-09-20,Adjustment #6441
t006442,5590,6920.39,CNY,2023-01-16,Refund #6442
t006443,5230,6639.91,CAD,2025-06-25,Charge #6443
t006444,6115,370.75,JPY,2023-06-09,Payment #6444
t006445,6640,6456.06,JPY,2023-03-10,Charge #6445
t006446,6272,-437.35,BRL,2024-03-20,Invoice #6446
t006447,10487,1168.08,EUR,2024-07-03,Refund #6447
t006448,5402,11568.94,GBP,2024-07-22,Transfer #6448
t006449,7132,-2032.46,CNY,2025-01-25,Refund #6449
t006450,1085,13837.31,CNY,2025-07-09,Charge #6450
t006451,6213,18052.3,JPY,2025-10-08,Invoice #6451
t006452,9909,14604.58,BRL,2025-07-11,Payment #6452
t006453,8012,5587.94,BRL,2023-01-02,Payment #6453
t006454,8026,18471.55,EUR,2023-02-23,Refund #6454
t006455,4198,11484.45,AUD,2025-06-27,Payment #6455
t006456,5245,10315.78,JPY,2025-09-01,Invoice #6456
t006457,5617,7949.84,CNY,2023-09-22,Charge #6457
t006458,2920,3712.36,CHF,2024-05-01,Payment #6458
t006459,6288,13786.91,CHF,2023-10-01,Transfer #6459
t006460,1842,16501.53,CHF,2023-04-07,Adjustment #6460
t006461,3877,-4466.74,AUD,2025-10-25,Payment #6461
t006462,10732,7538.41,EUR,2023-12-17,Payment #6462
t006463,10508,15679.61,BRL,2023-12-29,Transfer #6463
t006464,2885,-4902.2,CNY,2024-07-14,Invoice #6464
t006465,4204,10880.33,JPY,2025-10-02,Adjustment #6465
t006466,2344,289.49,EUR,2025-09-30,Adjustment #6466
t006467,3142,9687.0,CNY,2023-01-24,Invoice #6467
t006468,6164,-2827.17,USD,2023-12-10,Invoice #6468
t006469,8852,9942.12,EUR,2025-01-09,Charge #6469
t006470,10375,19394.83,CNY,2025-11-15,Adjustment #6470
t006471,5058,3323.96,CNY,2024-05-28,Invoice #6471
t006472,3767,5780.25,USD,2024-04-20,Invoice #6472
t006473,3798,2491.23,CHF,2023-01-10,Transfer #6473
t006474,8665,6840.17,USD,2023-01-26,Invoice #6474
t006475,8884,14304.89,CAD,2025-10-01,Payment #6475
t006476,6688,-3769.42,MXN,2024-11-02,Invoice #6476
t006477,5812,4530.67,CHF,2025-11-10,Adjustment #6477
t006478,10594,4229.46,CNY,2023-11-28,Transfer #6478
t006479,1819,8533.87,CAD,2025-01-03,Payment #6479
t006480,4061,-1492.75,CHF,2025-05-03,Charge #6480
t006481,1745,-4461.6,CNY,2025-07-24,Transfer #6481
t006482,5748,9446.19,CAD,2023-07-30,Charge #6482
t006483,2802,4332.01,CNY,2023-05-08,Invoice #6483
t006484,7648,2392.41,CHF,2025-09-27,Invoice #6484
t006485,8721,-1854.2,BRL,2023-02-13,Payment #6485
t006486,3392,2902.2,CNY,2025-05-22,Adjustment #6486
t006487,5576,8028.45,GBP,2024-07-05,Invoice #6487
t006488,3217,19645.44,AUD,2025-05-23,Transfer #6488
t006489,9033,-3139.8,JPY,2024-01-13,Transfer #6489
t006490,10290,12247.12,BRL,2024-10-25,Charge #6490
t006491,2339,14690.99,JPY,2025-06-18,Transfer #6491
t006492,9138,-3709.67,AUD,2023-06-30,Adjustment #6492
t006493,2368,13542.8,USD,2024-04-20,Refund #6493
t006494,4091,473.66,GBP,2024-12-16,Adjustment #6494
t006495,3434,-2139.88,AUD,2024-01-03,Invoice #6495
t006496,5354,-4724.88,BRL,2023-06-27,Refund #6496
t006497,6252,8327.01,CHF,2025-06-07,Charge #6497
t006498,5057,15450.68,CAD,2024-07-11,Transfer #6498
t006499,4625,8549.26,USD,2025-02-07,Payment #6499
t006500,999999,999000000.0,EUR,2023-08-26,Payment #6500
t006501,9552,13996.19,CNY,2024-11-23,Adjustment #6501
t006502,5208,9935.25,CAD,2023-10-30,Transfer #6502
t006503,7331,3131.04,CNY,2024-11-18,Payment #6503
t006504,8797,132.22,MXN,2025-03-09,Charge #6504
t006505,6005,8717.92,JPY,2024-04-01,Payment #6505
t006506,4572,14725.48,JPY,2023-02-17,Transfer #6506
t006507,1011,12498.62,CNY,2023-04-29,Payment #6507
t006508,2762,-4880.0,MXN,2024-05-22,Adjustment #6508
t006509,3698,-470.8,JPY,2024-04-26,Invoice #6509
t006510,7299,3683.31,JPY,2024-10-05,Payment #6510
t006511,9419,10196.37,CHF,2023-09-04,Transfer #6511
t006512,10491,7177.97,BRL,2024-10-29,Payment #6512
t006513,8375,9952.86,BRL,2024-08-06,Invoice #6513
t006514,7566,9477.74,USD,2024-03-13,Refund #6514
t006515,7016,10061.24,JPY,2025-12-29,Adjustment #6515
t006516,4358,-4284.52,JPY,2024-07-12,Payment #6516
t006517,9594,-3832.88,CAD,2023-03-10,Payment #6517
t006518,7823,9663.94,MXN,2023-07-11,Adjustment #6518
t006519,9779,12537.98,GBP,2024-01-26,Payment #6519
t006520,7514,6765.95,EUR,2025-03-08,Charge #6520
t006521,5720,-4569.79,GBP,2023-04-09,Charge #6521
t006522,6686,-4927.15,CNY,2023-02-25,Transfer #6522
t006523,8056,1952.23,CHF,2023-08-25,Payment #6523
t006524,7153,6185.4,USD,2023-08-03,Charge #6524
t006525,7158,4238.14,USD,2024-10-29,Adjustment #6525
t006526,3658,15741.33,USD,2025-02-22,Refund #6526
t006527,4525,13108.08,JPY,2024-07-10,Refund #6527
t006528,6856,12819.91,GBP,2024-01-21,Payment #6528
t006529,9606,4108.0,MXN,2025-02-27,Transfer #6529
t006530,6444,1402.13,CNY,2024-05-18,Refund #6530
t006531,8574,18886.47,CAD,2023-10-30,Charge #6531
t006532,9474,8707.64,CAD,2023-01-15,Charge #6532
t006533,10141,16829.62,GBP,2023-12-27,Payment #6533
t006534,2326,9955.56,USD,2024-03-22,Payment #6534
t006535,9037,10687.24,CHF,2023-09-05,Charge #6535
t006536,7944,-1785.51,EUR,2024-10-31,Refund #6536
t006537,9702,8606.79,CAD,2023-08-27,Invoice #6537
t006538,8207,6584.1,CAD,2025-01-12,Payment #6538
t006539,9938,-4263.18,CHF,2024-06-28,Refund #6539
t006540,3078,1581.46,AUD,2025-06-09,Transfer #6540
t006541,1319,-3472.54,EUR,2024-12-07,Adjustment #6541
t006542,8271,17042.41,BRL,2025-10-14,Payment #6542
t006543,4009,3465.22,JPY,2024-12-17,Adjustment #6543
t006544,5937,14935.64,AUD,2024-12-23,Payment #6544
t006545,10750,4773.64,JPY,2023-02-06,Payment #6545
t006546,5336,-4298.71,CNY,2023-02-13,Refund #6546
t006547,5973,18271.18,JPY,2024-09-29,Adjustment #6547
t006548,7927,-750.94,BRL,2023-10-24,Payment #6548
t006549,7898,3734.1,CHF,2025-07-24,Transfer #6549
t006550,4557,14853.9,USD,2025-07-25,Charge #6550
t006551,7396,13575.89,AUD,2024-12-31,Transfer #6551
t006552,3487,16171.25,JPY,2024-01-08,Payment #6552
t006553,4943,-2405.32,BRL,2025-09-11,Adjustment #6553
t006554,10728,7345.77,MXN,2024-12-11,Adjustment #6554
t006555,2077,-2438.31,EUR,2024-07-22,Refund #6555
t006556,1957,14892.57,AUD,2024-04-23,Charge #6556
t006557,4666,3182.41,CNY,2025-05-13,Transfer #6557
t006558,9382,-3779.75,CAD,2023-10-12,Invoice #6558
t006559,8529,-2005.94,MXN,2025-04-30,Invoice #6559
t006560,4381,16413.62,CNY,2024-04-13,Refund #6560
t006561,3953,17591.54,USD,2023-06-23,Charge #6561
t006562,8331,-664.99,MXN,2024-12-04,Refund #6562
t006563,9273,-3316.61,GBP,2023-09-18,Charge #6563
t006564,2616,-252.2,JPY,2023-10-07,Charge #6564
t006565,1090,-2944.18,CHF,2023-09-20,Invoice #6565
t006566,4314,11152.79,EUR,2023-04-28,Payment #6566
t006567,3721,3107.39,GBP,2023-03-30,Refund #6567
t006568,7539,6776.15,JPY,2023-02-04,Charge #6568
t006569,2539,8613.57,BRL,2024-03-26,Invoice #6569
t006570,2855,14004.36,BRL,2025-04-06,Refund #6570
